time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,date,precipAccumulation
1293861600,Mostly cloudy throughout the day.,rain,1293887965,1293921064,0.92,0.0001,0.002,1293861600.0,0.34,rain,29.6,1293886800,13.54,1293973200,20.65,1293886800,2.23,1293962400,14.74,0.61,1013.46,11.6,24.88,1293904800,250,0.78,1,1293904800,9.997,16.01,1293944400,51.13,1293861600,2.98,1293940800,51.13,1293861600,2011-01-01,
1293948000,Clear throughout the day.,clear-day,1293974369,1294007515,0.96,0.0,0.0,,0.0,,25.63,1294002000,23.01,1294045200,17.33,1294009200,15.0,1294030800,8.62,0.62,1022.79,7.67,16.95,1293948000,239,0.11,2,1293991200,9.997,13.54,1293973200,25.63,1294002000,2.23,1293962400,17.33,1294009200,2011-01-02,
1294034400,Partly cloudy throughout the day.,partly-cloudy-day,1294060771,1294093968,0.99,0.0,0.0,,0.0,,36.39,1294084800,24.55,1294149600,33.29,1294099200,15.01,1294149600,18.93,0.65,1018.58,5.21,15.56,1294081200,215,0.51,1,1294077600,9.997,23.01,1294045200,36.39,1294084800,15.63,1294034400,33.29,1294099200,2011-01-03,
1294120800,Partly cloudy throughout the day.,partly-cloudy-day,1294147170,1294180422,0.02,0.0,0.0,,0.0,,26.27,1294146000,12.1,1294232400,17.27,1294146000,8.27,1294214400,14.96,0.69,1016.42,6.68,17.54,1294153200,266,0.22,2,1294164000,9.993,16.09,1294203600,32.36,1294120800,8.47,1294196400,28.87,1294120800,2011-01-04,
1294207200,Mostly cloudy throughout the day.,partly-cloudy-day,1294233567,1294266878,0.06,0.0,0.0,,0.0,,30.81,1294275600,24.76,1294322400,27.23,1294275600,15.98,1294318800,13.7,0.69,1014.34,4.19,12.07,1294290000,208,0.65,1,1294250400,9.829,12.1,1294232400,31.72,1294282800,8.27,1294214400,27.56,1294279200,2011-01-05,
1294293600,Foggy in the morning.,partly-cloudy-day,1294319961,1294353336,0.09,0.0,0.0,,0.0,,28.14,1294344000,17.51,1294408800,19.2,1294344000,9.15,1294408800,14.76,0.65,1005.55,7.35,17.39,1294347600,301,0.73,1,1294336800,8.691,19.47,1294376400,29.39,1294293600,10.5,1294376400,22.65,1294293600,2011-01-06,
1294380000,Mostly cloudy throughout the day.,cloudy,1294406354,1294439795,0.12,0.0,0.0,,0.0,,22.12,1294426800,10.15,1294480800,12.23,1294426800,-2.4,1294477200,9.46,0.67,999.1,7.04,16.35,1294430400,296,0.95,1,1294423200,7.793,14.76,1294462800,22.12,1294426800,3.31,1294462800,12.91,1294390800,2011-01-07,
1294466400,Partly cloudy throughout the day.,partly-cloudy-day,1294492744,1294526255,0.15,0.0,0.0,,0.0,,24.04,1294520400,11.52,1294578000,13.91,1294524000,6.33,1294570800,7.31,0.66,1010.41,8.83,19.55,1294509600,309,0.3,2,1294509600,9.758,10.15,1294480800,24.04,1294520400,-2.4,1294477200,13.91,1294524000,2011-01-08,
1294552800,Partly cloudy throughout the day.,partly-cloudy-day,1294579131,1294612717,0.18,0.0,0.0,,0.0,,30.38,1294603200,21.24,1294668000,30.38,1294603200,21.24,1294668000,10.44,0.64,1026.56,2.24,7.51,1294552800,283,0.31,2,1294596000,9.984,11.52,1294578000,30.38,1294603200,6.33,1294570800,30.38,1294603200,2011-01-09,
1294639200,Mostly cloudy throughout the day.,partly-cloudy-day,1294665517,1294699180,0.21,0.0,0.0,,0.0,,32.18,1294686000,23.86,1294747200,27.1,1294686000,18.41,1294743600,15.84,0.65,1029.4,3.82,10.94,1294722000,102,0.78,2,1294682400,9.924,21.24,1294668000,32.18,1294686000,20.04,1294722000,27.1,1294686000,2011-01-10,
1294725600,Foggy until evening.,cloudy,1294751900,1294785644,0.24,0.0001,0.0006,1294768800.0,0.16,snow,26.76,1294772400,22.21,1294830000,24.16,1294750800,11.91,1294830000,20.94,0.82,1021.11,5.89,16.17,1294801200,5,1.0,1,1294768800,3.845,23.86,1294747200,27.22,1294725600,15.22,1294808400,24.16,1294750800,2011-01-11,0.02
1294812000,Overcast throughout the day.,cloudy,1294838281,1294872110,0.27,0.0001,0.0019,1294862400.0,0.15,snow,28.49,1294858800,21.87,1294927200,19.88,1294869600,16.35,1294927200,18.33,0.74,1028.25,8.51,16.34,1294848000,316,0.94,2,1294855200,9.582,22.21,1294830000,28.49,1294858800,11.91,1294830000,19.88,1294869600,2011-01-12,0.03
1294898400,Overcast throughout the day.,cloudy,1294924660,1294958576,0.3,0.0,0.0,,0.0,,25.41,1294941600,16.83,1294974000,19.92,1294941600,7.39,1294981200,15.68,0.77,1031.56,5.19,9.98,1294970400,236,0.98,2,1294941600,8.123,16.83,1294974000,25.41,1294941600,7.39,1294981200,19.92,1294941600,2011-01-13,
1294984800,Overcast throughout the day.,cloudy,1295011036,1295045044,0.33,0.0,0.0,,0.0,,27.11,1295038800,22.55,1295064000,26.94,1295035200,14.03,1295067600,15.74,0.76,1024.96,4.1,10.81,1295067600,199,0.98,2,1295028000,7.714,17.4,1294984800,27.11,1295038800,7.94,1294984800,26.94,1295035200,2011-01-14,
1295071200,Mostly cloudy throughout the day.,partly-cloudy-day,1295097410,1295131513,0.37,0.0,0.0,,0.0,,24.89,1295118000,12.03,1295182800,16.06,1295132400,6.21,1295182800,15.81,0.72,1019.46,7.9,18.01,1295089200,290,0.8,2,1295114400,7.907,18.73,1295154000,26.25,1295085600,11.81,1295154000,17.14,1295085600,2011-01-15,
1295157600,Mostly cloudy throughout the day.,partly-cloudy-day,1295183783,1295217982,0.4,0.0,0.0,,0.0,,24.09,1295211600,20.07,1295251200,24.09,1295211600,11.15,1295254800,11.81,0.73,1024.96,3.27,8.63,1295240400,284,0.68,2,1295200800,9.121,12.03,1295182800,24.09,1295211600,6.21,1295182800,24.09,1295211600,2011-01-16,
1295244000,Possible drizzle in the evening and overnight.,rain,1295270153,1295304453,0.44,0.0015,0.0112,1295326800.0,0.5,rain,34.38,1295312400,31.67,1295359200,27.74,1295312400,23.69,1295359200,22.09,0.8,1011.89,7.85,19.83,1295290800,169,0.96,2,1295287200,5.992,20.07,1295251200,34.81,1295319600,11.15,1295254800,31.46,1295326800,2011-01-17,
1295330400,Foggy in the morning.,rain,1295356520,1295390924,0.47,0.0011,0.0081,1295330400.0,0.41,rain,32.69,1295355600,19.44,1295445600,25.87,1295355600,12.05,1295442000,26.9,0.88,1010.37,7.44,18.84,1295384400,348,1.0,2,1295373600,4.336,24.37,1295409600,34.52,1295330400,15.39,1295402400,34.33,1295334000,2011-01-18,
1295416800,Mostly cloudy throughout the day.,partly-cloudy-day,1295442886,1295477397,0.51,0.0,0.0,,0.0,,25.77,1295470800,17.4,1295510400,18.99,1295470800,11.85,1295532000,13.98,0.72,1019.34,5.43,10.34,1295463600,312,0.81,2,1295460000,9.768,17.89,1295499600,25.77,1295470800,12.05,1295442000,18.99,1295470800,2011-01-19,
1295503200,Mostly cloudy throughout the day.,partly-cloudy-day,1295529250,1295563869,0.55,0.0,0.0,,0.0,,22.19,1295553600,-0.61,1295618400,17.75,1295528400,-13.52,1295614800,9.48,0.7,1018.98,6.25,16.61,1295578800,270,0.76,2,1295546400,9.476,9.46,1295586000,22.19,1295553600,-3.59,1295586000,17.8,1295503200,2011-01-20,
1295589600,Partly cloudy throughout the day.,partly-cloudy-day,1295615611,1295650343,0.58,0.0,0.0,,0.0,,10.63,1295643600,4.58,1295665200,10.14,1295647200,-3.74,1295676000,-5.62,0.6,1019.97,5.43,15.99,1295589600,286,0.36,2,1295632800,9.997,-0.61,1295618400,10.63,1295643600,-13.52,1295614800,10.14,1295647200,2011-01-21,
1295676000,Foggy in the morning.,cloudy,1295701971,1295736817,0.62,0.0,0.0,,0.0,,18.72,1295726400,8.31,1295769600,9.09,1295722800,-1.61,1295769600,4.81,0.71,1015.18,6.77,12.95,1295730000,258,0.9,2,1295719200,7.483,7.33,1295676000,18.72,1295726400,-3.74,1295676000,9.09,1295722800,2011-01-22,
1295762400,Mostly cloudy throughout the day.,partly-cloudy-day,1295788328,1295823292,0.66,0.0,0.0,,0.0,,22.09,1295812800,16.35,1295848800,13.41,1295812800,5.85,1295848800,3.29,0.61,1024.54,5.69,12.52,1295809200,157,0.63,2,1295805600,9.043,8.31,1295769600,22.09,1295812800,-1.61,1295769600,13.41,1295812800,2011-01-23,
1295848800,Foggy in the morning.,cloudy,1295874684,1295909767,0.7,0.0,0.0,,0.0,,29.35,1295899200,21.88,1295924400,22.33,1295895600,14.34,1295920800,18.67,0.85,1018.33,6.4,12.27,1295917200,204,1.0,2,1295892000,4.486,16.35,1295848800,29.35,1295899200,5.85,1295848800,22.33,1295895600,2011-01-24,
1295935200,Overcast throughout the day.,cloudy,1295961037,1295996243,0.73,0.0,0.0005,1295989200.0,0.22,,31.34,1295989200,27.08,1296050400,30.24,1295996400,20.97,1296046800,23.49,0.86,1019.72,3.26,9.28,1295935200,229,1.0,2,1295978400,4.035,22.33,1295935200,31.34,1295989200,15.16,1295935200,30.24,1295996400,2011-01-25,
1296021600,Overcast throughout the day.,cloudy,1296047389,1296082719,0.77,0.0,0.0,,0.0,,27.98,1296046800,18.51,1296115200,22.14,1296050400,9.96,1296118800,20.41,0.82,1017.62,4.35,9.49,1296082800,294,1.0,2,1296064800,5.31,19.9,1296104400,29.03,1296021600,13.33,1296104400,29.03,1296021600,2011-01-26,
1296108000,Foggy in the morning and afternoon.,cloudy,1296133739,1296169196,0.8,0.0,0.0,,0.0,,26.81,1296162000,21.4,1296219600,21.41,1296165600,17.43,1296190800,18.97,0.85,1012.37,5.75,12.61,1296147600,239,1.0,2,1296151200,3.874,18.51,1296115200,26.81,1296162000,9.96,1296118800,21.41,1296165600,2011-01-27,
1296194400,Mostly cloudy throughout the day.,partly-cloudy-day,1296220086,1296255673,0.84,0.0003,0.0019,1296241200.0,0.23,snow,32.28,1296244800,26.91,1296277200,32.16,1296241200,18.13,1296277200,20.57,0.76,1012.49,4.63,16.74,1296273600,240,0.83,2,1296237600,7.266,21.4,1296219600,32.28,1296244800,17.68,1296201600,32.16,1296241200,2011-01-28,0.05
1296280800,Overcast throughout the day.,cloudy,1296306432,1296342150,0.87,0.0,0.0002,1296334800.0,0.13,,34.85,1296331200,30.21,1296396000,33.73,1296342000,23.96,1296396000,25.21,0.79,1013.16,4.2,14.21,1296280800,285,0.99,2,1296324000,6.786,27.06,1296280800,34.85,1296331200,18.77,1296280800,33.73,1296342000,2011-01-29,
1296367200,Overcast throughout the day.,cloudy,1296392776,1296428627,0.91,0.0,0.0,,0.0,,30.5,1296392400,21.37,1296482400,24.75,1296392400,11.79,1296482400,24.04,0.79,1025.31,6.33,15.52,1296439200,41,1.0,2,1296410400,8.352,27.85,1296450000,31.09,1296367200,19.76,1296450000,31.09,1296367200,2011-01-30,
1296453600,Foggy in the evening and overnight.,cloudy,1296479119,1296515105,0.94,0.0,0.0,,0.0,,24.0,1296500400,20.42,1296540000,15.5,1296507600,9.25,1296558000,15.23,0.71,1027.34,8.64,19.19,1296522000,81,0.92,2,1296496800,8.921,20.7,1296536400,27.32,1296453600,11.41,1296486000,19.09,1296457200,2011-01-31,
1296540000,Possible flurries in the evening.,snow,1296565459,1296601583,0.97,0.0008,0.0058,1296612000.0,0.33,snow,23.85,1296586800,21.37,1296619200,11.55,1296572400,5.3,1296615600,18.23,0.85,1018.84,14.46,32.89,1296615600,57,1.0,2,1296583200,3.639,20.42,1296540000,23.85,1296586800,5.3,1296615600,11.55,1296572400,2011-02-01,0.28
1296626400,Foggy in the morning.,partly-cloudy-day,1296651798,1296688061,0.0,0.0007,0.0072,1296626400.0,0.24,snow,24.6,1296680400,0.98,1296738000,14.52,1296684000,-7.42,1296741600,16.04,0.81,1019.91,11.98,30.33,1296630000,357,0.79,2,1296669600,5.304,12.72,1296709200,24.6,1296680400,6.14,1296662400,14.52,1296684000,2011-02-02,0.2
1296712800,Partly cloudy throughout the day.,clear-day,1296738135,1296774539,0.03,0.0,0.0,,0.0,,17.45,1296770400,8.05,1296824400,7.55,1296766800,-3.41,1296824400,-0.42,0.64,1031.65,6.34,16.01,1296788400,228,0.04,3,1296756000,9.997,0.98,1296738000,17.45,1296770400,-7.42,1296741600,7.55,1296766800,2011-02-03,
1296799200,Partly cloudy throughout the day.,clear-day,1296824471,1296861016,0.06,0.0,0.0,,0.0,,27.24,1296853200,13.79,1296903600,17.85,1296853200,8.42,1296892800,4.85,0.59,1020.18,7.75,16.53,1296849600,216,0.05,3,1296842400,9.997,8.05,1296824400,27.24,1296853200,-3.41,1296824400,17.85,1296853200,2011-02-04,
1296885600,Mostly cloudy throughout the day.,partly-cloudy-day,1296910805,1296947494,0.09,0.0,0.0,,0.0,,30.0,1296939600,25.12,1296954000,23.16,1296943200,20.45,1296964800,12.82,0.68,1007.03,4.07,10.56,1296939600,218,0.52,3,1296928800,9.997,13.79,1296903600,30.0,1296939600,8.42,1296892800,23.16,1296943200,2011-02-05,
1296972000,Possible flurries in the afternoon and evening.,snow,1296997137,1297033972,0.12,0.0004,0.0031,1297033200.0,0.39,snow,32.31,1297026000,24.85,1297083600,32.31,1297026000,20.0,1297087200,27.01,0.88,1012.28,3.6,8.86,1297054800,215,1.0,2,1297015200,4.445,26.29,1296972000,32.31,1297026000,21.81,1296972000,32.31,1297026000,2011-02-06,0.1
1297058400,Possible flurries in the afternoon.,snow,1297083468,1297120450,0.15,0.0002,0.0029,1297108800.0,0.31,snow,31.34,1297105200,11.33,1297170000,25.61,1297105200,0.62,1297173600,22.33,0.81,1016.54,4.92,9.88,1297112400,333,0.93,2,1297101600,7.767,24.09,1297141200,31.34,1297105200,18.71,1297141200,25.61,1297105200,2011-02-07,0.04
1297144800,Partly cloudy throughout the day.,partly-cloudy-day,1297169797,1297206928,0.18,0.0,0.0,,0.0,,18.13,1297195200,3.73,1297242000,9.17,1297195200,-8.78,1297249200,5.2,0.68,1026.2,6.72,16.26,1297180800,298,0.53,3,1297188000,9.091,4.2,1297227600,23.32,1297144800,-6.9,1297224000,16.96,1297144800,2011-02-08,
1297231200,Mostly cloudy throughout the day.,partly-cloudy-day,1297256125,1297293405,0.21,0.0,0.0,,0.0,,13.87,1297281600,-4.39,1297342800,3.94,1297281600,-14.3,1297342800,-3.4,0.63,1025.84,6.67,12.41,1297267200,257,0.56,2,1297274400,9.997,1.79,1297314000,13.87,1297281600,-8.78,1297249200,3.94,1297281600,2011-02-09,
1297317600,Partly cloudy throughout the day.,clear-day,1297342451,1297379883,0.24,0.0,0.0,,0.0,,16.16,1297375200,10.95,1297418400,5.14,1297386000,5.14,1297386000,-1.91,0.66,1020.84,5.76,18.39,1297375200,216,0.06,3,1297360800,9.997,-4.39,1297342800,16.16,1297375200,-14.3,1297342800,6.14,1297396800,2011-02-10,
1297404000,Overcast throughout the day.,partly-cloudy-day,1297428776,1297466360,0.28,0.0,0.0,,0.0,,25.24,1297472400,25.24,1297472400,18.55,1297472400,18.55,1297472400,12.48,0.73,1015.61,5.38,14.49,1297461600,219,0.86,2,1297447200,9.066,10.95,1297418400,29.52,1297486800,10.79,1297432800,21.66,1297486800,2011-02-11,
1297490400,Mostly cloudy throughout the day.,partly-cloudy-day,1297515099,1297552837,0.31,0.0004,0.0028,1297540800.0,0.18,rain,36.5,1297537200,33.56,1297602000,31.52,1297533600,27.45,1297598400,26.28,0.77,1017.24,6.6,14.59,1297494000,231,0.62,3,1297533600,9.627,26.69,1297515600,37.82,1297573200,21.59,1297519200,31.67,1297573200,2011-02-12,
1297576800,Partly cloudy throughout the day.,partly-cloudy-day,1297601421,1297639314,0.34,0.0003,0.0022,1297627200.0,0.08,rain,47.42,1297627200,39.68,1297681200,43.11,1297627200,32.79,1297681200,29.6,0.66,1006.54,9.06,21.17,1297652400,224,0.38,3,1297620000,9.997,33.56,1297602000,47.42,1297627200,27.45,1297598400,43.11,1297627200,2011-02-13,
1297663200,Mostly cloudy throughout the day.,partly-cloudy-day,1297687742,1297725790,0.38,0.0,0.0,,0.0,,42.17,1297713600,26.71,1297771200,37.59,1297713600,19.03,1297774800,29.51,0.7,1016.71,7.25,22.08,1297670400,302,0.5,2,1297706400,9.997,30.12,1297746000,42.28,1297663200,30.12,1297746000,37.59,1297713600,2011-02-14,
1297749600,Possible drizzle overnight.,partly-cloudy-day,1297774062,1297812267,0.42,0.0001,0.0014,1297832400.0,0.18,rain,39.19,1297800000,36.53,1297818000,32.94,1297800000,30.17,1297818000,22.67,0.65,1024.64,7.21,15.9,1297807200,166,0.63,3,1297792800,9.906,26.71,1297771200,39.19,1297800000,19.03,1297774800,32.94,1297800000,2011-02-15,
1297836000,Mostly cloudy throughout the day.,rain,1297860380,1297898743,0.45,0.0001,0.0025,1297836000.0,0.3,rain,51.92,1297890000,47.45,1297904400,51.92,1297890000,45.12,1297904400,37.09,0.75,1015.09,5.19,11.63,1297918800,190,0.86,3,1297879200,9.419,37.73,1297836000,51.92,1297890000,32.41,1297836000,51.92,1297890000,2011-02-16,
1297922400,Overcast throughout the day.,cloudy,1297946697,1297985218,0.49,0.0,0.0,,0.0,,57.54,1297983600,38.27,1298037600,57.54,1297983600,30.24,1298037600,47.7,0.81,1005.83,13.58,34.04,1297983600,196,0.91,3,1297965600,9.926,50.11,1297947600,57.54,1297983600,50.11,1297947600,57.54,1297983600,2011-02-17,
1298008800,Partly cloudy throughout the day.,partly-cloudy-day,1298033012,1298071694,0.53,0.0,0.0,,0.0,,48.24,1298062800,28.43,1298120400,41.77,1298059200,19.71,1298124000,26.44,0.52,1018.0,13.86,33.09,1298062800,271,0.26,3,1298052000,9.974,36.43,1298091600,55.19,1298008800,28.35,1298091600,55.19,1298008800,2011-02-18,
1298095200,Partly cloudy throughout the day.,partly-cloudy-day,1298119327,1298158169,0.57,0.0,0.0,,0.0,,33.43,1298149200,28.39,1298170800,26.59,1298149200,20.28,1298163600,18.25,0.6,1029.35,8.97,24.17,1298109600,16,0.29,3,1298138400,9.997,28.39,1298170800,35.52,1298095200,19.71,1298124000,27.04,1298095200,2011-02-19,
1298181600,Light rain throughout the day.,rain,1298205641,1298244644,0.61,0.0286,0.0887,1298232000.0,0.96,rain,36.25,1298235600,32.68,1298296800,34.07,1298235600,25.44,1298296800,30.09,0.86,1014.18,7.7,19.55,1298188800,104,0.94,3,1298224800,6.83,28.73,1298181600,36.25,1298235600,20.44,1298185200,34.07,1298235600,2011-02-20,
1298268000,Overcast throughout the day.,rain,1298291953,1298331118,0.65,0.0033,0.0431,1298271600.0,0.96,rain,32.77,1298293200,23.92,1298379600,25.72,1298293200,17.37,1298383200,28.33,0.9,1009.6,8.19,17.34,1298304000,69,1.0,3,1298311200,6.755,26.1,1298350800,34.13,1298268000,18.56,1298343600,27.47,1298268000,2011-02-21,
1298354400,Overcast throughout the day.,cloudy,1298378264,1298417592,0.68,0.0001,0.0011,1298404800.0,0.1,snow,26.75,1298412000,25.06,1298466000,26.36,1298415600,18.11,1298469600,19.95,0.8,1022.62,4.16,10.4,1298354400,88,1.0,3,1298397600,8.201,23.92,1298379600,26.75,1298412000,17.37,1298383200,26.36,1298415600,2011-02-22,0.03
1298440800,Possible light sleet in the evening.,rain,1298464575,1298504066,0.72,0.0003,0.003,1298516400.0,0.33,rain,34.02,1298498400,32.2,1298516400,27.85,1298498400,26.11,1298509200,23.95,0.81,1022.71,5.61,12.81,1298494800,163,0.99,3,1298484000,8.488,25.06,1298466000,34.02,1298498400,18.11,1298469600,32.46,1298523600,2011-02-23,
1298527200,Possible drizzle in the morning and afternoon.,rain,1298550884,1298590539,0.75,0.0017,0.0154,1298570400.0,0.59,rain,36.76,1298570400,30.14,1298635200,30.85,1298570400,20.57,1298635200,28.86,0.81,1017.28,7.68,21.32,1298610000,21,0.99,3,1298570400,7.035,32.79,1298527200,36.76,1298570400,24.52,1298606400,33.64,1298538000,2011-02-24,
1298613600,Foggy in the morning and overnight.,cloudy,1298637193,1298677012,0.79,0.0002,0.0021,1298660400.0,0.25,snow,34.72,1298667600,27.2,1298718000,31.31,1298682000,23.73,1298710800,24.91,0.75,1018.82,7.88,21.47,1298620800,20,0.91,3,1298656800,8.34,30.14,1298635200,34.72,1298667600,20.57,1298635200,31.31,1298682000,2011-02-25,0.02
1298700000,Foggy starting in the afternoon.,cloudy,1298723500,1298763485,0.82,0.0001,0.0028,1298746800.0,0.07,snow,30.32,1298768400,27.63,1298811600,30.32,1298768400,23.46,1298804400,26.67,0.89,1016.18,3.34,10.24,1298700000,217,1.0,3,1298743200,3.219,27.2,1298718000,33.13,1298782800,23.73,1298710800,30.95,1298772000,2011-02-26,0.03
1298786400,Rain throughout the day.,rain,1298809807,1298849957,0.85,0.0084,0.1232,1298869200.0,0.97,rain,37.77,1298833200,27.97,1298901600,37.07,1298836800,20.48,1298901600,28.73,0.85,1009.15,5.73,20.23,1298869200,351,0.88,3,1298829600,6.457,27.63,1298811600,37.77,1298833200,23.27,1298869200,37.07,1298836800,2011-02-27,
1298872800,Mostly cloudy throughout the day.,rain,1298896113,1298936429,0.88,0.0041,0.0601,1298872800.0,0.93,rain,35.38,1298926800,24.46,1298977200,26.91,1298930400,16.65,1298977200,23.54,0.74,1017.12,6.77,24.37,1298919600,3,0.51,4,1298916000,9.188,27.97,1298901600,35.38,1298926800,20.48,1298901600,29.65,1298948400,2011-02-28,
1298959200,Partly cloudy throughout the day.,partly-cloudy-day,1298982418,1299022901,0.92,0.0,0.0,,0.0,,43.81,1299020400,29.45,1299074400,38.53,1299020400,18.89,1299074400,25.55,0.7,1023.48,9.59,28.77,1299027600,209,0.39,4,1299002400,8.797,24.46,1298977200,43.81,1299020400,16.65,1298977200,38.53,1299020400,2011-03-01,
1299045600,Partly cloudy throughout the day.,partly-cloudy-day,1299068722,1299109372,0.95,0.0,0.0,,0.0,,30.46,1299096000,26.22,1299114000,22.25,1299092400,18.1,1299114000,19.61,0.64,1030.37,8.64,26.57,1299070800,10,0.42,4,1299088800,9.992,26.22,1299114000,37.54,1299045600,17.85,1299110400,31.47,1299045600,2011-03-02,
1299132000,Mostly cloudy throughout the day.,partly-cloudy-day,1299155025,1299195843,0.98,0.0,0.0,,0.0,,44.44,1299182400,40.63,1299207600,39.87,1299186000,34.94,1299207600,22.6,0.59,1026.38,7.45,16.23,1299175200,136,0.78,3,1299175200,9.997,26.22,1299132000,44.44,1299182400,21.43,1299139200,39.87,1299186000,2011-03-03,
1299218400,Rain throughout the day.,rain,1299241328,1299282314,0.01,0.024,0.1541,1299294000.0,1.0,rain,54.55,1299265200,33.91,1299333600,54.55,1299265200,24.0,1299330000,36.38,0.77,1016.01,5.61,18.89,1299297600,68,0.96,3,1299261600,7.814,35.88,1299301200,54.55,1299265200,28.46,1299297600,54.55,1299265200,2011-03-04,
1299304800,Possible drizzle in the morning.,rain,1299327630,1299368784,0.04,0.0032,0.0335,1299304800.0,0.86,rain,34.09,1299330000,28.42,1299387600,24.14,1299333600,18.56,1299405600,29.23,0.88,1019.61,13.39,26.57,1299326400,359,1.0,3,1299348000,5.117,28.42,1299387600,35.81,1299304800,19.02,1299380400,27.79,1299304800,2011-03-05,
1299391200,Mostly cloudy throughout the day.,partly-cloudy-day,1299413932,1299455254,0.07,0.0003,0.0038,1299438000.0,0.27,snow,32.22,1299441600,25.11,1299499200,25.42,1299441600,23.97,1299459600,23.02,0.77,1026.3,7.54,18.35,1299394800,22,0.87,3,1299438000,9.997,27.84,1299474000,32.22,1299441600,18.56,1299405600,28.23,1299466800,2011-03-06,0.06
1299477600,Overcast throughout the day.,cloudy,1299500233,1299541724,0.1,0.0,0.0,,0.0,,35.14,1299538800,32.8,1299564000,34.69,1299542400,29.74,1299589200,25.75,0.8,1024.17,2.86,9.57,1299524400,162,0.9,3,1299520800,9.459,25.11,1299499200,35.14,1299538800,25.11,1299499200,34.69,1299542400,2011-03-07,
